,find_condominio,find_iptu,find_m_quadrado,is_academia,is_apertamento,is_churrasqueira,is_elevador,is_mobiliado,is_piscina,is_portaria,is_salao_festa,is_varanda,n_banheiros,n_garagens,n_quartos,expensive,Bairro
1995,630.0,180.0,72.0,1,1,1,1,0,1,1,1,1,3,1,3,1,Encruzilhada
25756,948.0,228.0,62.0,0,1,1,1,0,1,1,0,0,2,1,2,1,Boa Viagem
12402,763.0,392.0,84.0,0,1,0,0,0,0,0,0,0,1,2,2,1,Rosarinho
29261,770.0,363.0,87.0,1,1,1,1,0,1,1,1,0,1,2,3,1,Madalena
18994,765.0,220.0,77.0,1,1,1,1,0,1,1,0,0,3,1,3,1,Espinheiro
21527,470.0,111.0,31.0,0,1,0,0,0,0,1,0,0,1,1,1,0,Soledade
70995,0.0,0.0,44.0,1,1,1,1,0,1,1,1,1,1,1,2,0,Imbiribeira
7926,630.0,1.0,66.0,1,1,1,1,0,1,0,1,0,3,1,3,1,Graças
75687,0.0,0.0,60.0,0,1,1,1,0,1,1,1,0,1,1,2,1,Boa Viagem
30069,494.0,168.0,61.0,0,1,1,0,0,1,0,1,0,1,1,3,1,Boa Viagem
18762,0.0,0.0,50.0,1,1,0,1,0,1,0,1,1,1,1,1,1,Boa Viagem
12728,401.0,156.0,59.0,0,1,0,1,0,0,1,1,1,2,1,2,0,Encruzilhada
56477,0.0,0.0,84.0,1,1,1,1,0,1,1,1,1,1,2,3,1,Rosarinho
72793,8.0,7.0,48.0,1,1,1,1,0,1,1,1,0,2,1,2,1,Casa Amarela
55534,0.0,0.0,80.0,0,1,1,1,0,1,1,1,1,2,1,3,0,Casa Amarela
7101,1.0,1.0,24.0,1,1,1,1,0,1,1,1,0,1,1,1,0,Boa Viagem
43767,0.0,0.0,60.0,1,1,1,1,0,1,1,1,0,2,1,2,0,Boa Viagem
49714,0.0,0.0,60.0,0,1,0,1,0,1,1,0,0,2,1,2,1,Boa Viagem
29302,1250.0,346.0,112.0,0,1,0,1,1,1,0,1,1,3,2,3,1,Graças
53990,757.0,285.0,80.0,0,1,0,1,0,1,1,0,0,1,2,3,1,Casa Amarela
66578,930.0,0.0,100.0,0,1,1,1,0,0,1,1,0,3,2,3,1,Boa Viagem
37230,400.0,300.0,27.0,1,1,1,1,0,1,1,1,0,1,1,1,0,Boa Vista
12344,698.0,319.0,133.0,0,1,0,1,0,0,1,1,0,1,2,3,1,Boa Viagem
37537,1.0,1.0,51.0,1,1,1,1,0,1,1,1,0,1,1,2,1,Boa Viagem
37970,11.0,11.0,35.0,0,1,0,0,1,1,1,1,0,1,1,1,0,Boa Viagem
68344,1150.0,330.0,126.0,0,1,0,1,0,0,1,0,0,3,1,3,1,Boa Viagem
55828,250.0,51.0,17.0,0,1,0,0,0,0,0,0,0,1,1,1,0,Boa Viagem
10713,0.0,0.0,42.0,0,1,0,0,0,1,0,0,1,1,1,2,1,Imbiribeira
14148,1162.0,230.0,91.0,1,1,1,1,1,1,1,1,1,1,1,4,1,Boa Viagem
70161,510.0,0.0,72.0,0,1,0,0,0,0,0,0,0,1,1,3,1,Casa Amarela
2119,550.0,158.0,62.0,0,1,0,0,0,1,1,1,0,1,2,2,1,Boa Viagem
54822,0.0,0.0,52.0,1,1,1,1,0,1,1,1,0,1,1,2,0,Iputinga
27619,1.0,1.0,34.0,1,1,1,1,0,1,1,1,0,1,1,1,1,Boa Viagem
5448,0.0,0.0,60.0,1,1,1,1,0,1,0,1,1,1,1,3,1,Jardim São Paulo
53410,1.0,1.0,114.0,0,1,0,0,0,0,0,0,0,2,2,3,1,Casa Amarela
5115,0.0,0.0,47.0,1,1,1,1,0,1,1,1,0,1,1,2,0,Boa Viagem
52390,511.0,0.0,50.0,0,1,1,1,0,1,0,1,1,1,1,2,0,Casa Amarela
27177,1.0,2.0,84.0,1,1,1,1,0,1,1,1,0,1,2,3,1,Casa Forte
35743,1.0,1.0,46.0,1,1,1,1,0,1,1,1,0,2,1,2,0,Madalena
66287,1.0,1.0,50.0,1,1,1,1,0,1,1,1,1,1,1,2,0,Iputinga
63494,0.0,0.0,93.0,0,1,0,1,0,1,0,0,0,1,1,2,1,Casa Amarela
250,400.0,150.0,56.0,1,1,1,1,0,1,1,1,0,1,1,2,1,Parnamirim
1878,750.0,0.0,62.0,1,1,1,1,0,1,0,1,1,1,1,2,0,Encruzilhada
26546,520.0,145.0,60.0,0,1,1,1,0,1,1,1,1,1,1,2,1,Boa Viagem
47257,0.0,0.0,64.0,1,1,1,1,0,1,1,1,0,2,1,3,1,Boa Viagem
23460,470.0,111.0,31.0,0,1,0,1,0,1,1,1,1,1,1,1,0,Soledade
52210,0.0,0.0,105.0,0,1,0,0,0,0,0,0,0,3,1,4,1,Cordeiro
10954,300.0,200.0,36.0,0,1,0,0,0,0,0,0,0,1,1,1,0,Boa Viagem
70183,1.0,1.0,42.0,0,1,0,0,0,0,0,0,0,1,1,2,0,Tamarineira
55146,511.0,157.0,67.0,0,1,0,0,0,0,0,0,0,2,1,3,1,Casa Amarela
7220,1.0,1.0,82.0,1,1,1,1,0,1,1,1,0,3,2,3,1,Encruzilhada
52654,580.0,150.0,64.0,0,1,0,0,0,0,0,0,0,2,1,3,1,Caxangá
20748,1.0,1.0,32.0,1,1,0,1,0,1,1,1,0,1,1,1,0,Rosarinho
10986,450.0,119.0,49.0,0,1,0,0,0,0,0,0,0,1,1,2,0,Boa Viagem
17072,1.0,1.0,44.0,1,1,1,1,0,1,1,1,0,2,1,2,0,Torre
37876,463.0,120.0,54.0,1,1,1,1,0,1,1,1,0,1,1,2,0,Imbiribeira
29859,1.0,1.0,71.0,1,1,1,1,0,1,1,1,1,2,1,3,1,Poço
22472,10.0,10.0,52.0,1,1,1,1,0,1,1,1,0,1,1,2,1,Boa Viagem
16626,800.0,190.0,135.0,0,1,0,1,1,0,1,1,0,3,1,3,0,Campo Grande
3655,650.0,1.0,120.0,0,1,0,0,0,0,0,0,0,3,1,3,0,Boa Viagem
48686,520.0,145.0,60.0,0,1,1,1,0,1,1,1,1,1,1,2,1,Boa Viagem
19221,250.0,250.0,43.0,1,1,1,1,0,1,1,1,0,1,1,2,0,Várzea
49892,1.0,1.0,46.0,1,1,0,1,0,1,1,1,0,1,1,2,0,Imbiribeira
41481,0.0,0.0,28.0,0,1,1,0,0,1,0,0,0,1,1,1,0,Boa Vista
24139,396.0,137.0,62.0,0,1,0,1,0,0,1,0,0,2,1,2,0,Torre
30395,1.0,1.0,29.0,1,1,1,1,0,1,1,1,0,1,1,1,0,Boa Vista
17592,450.0,1.0,50.0,1,1,0,1,0,1,0,1,0,2,2,2,1,Santana
14202,0.0,0.0,53.0,0,1,1,0,0,1,1,1,1,2,1,2,1,Graças
952,1300.0,360.0,130.0,0,1,0,0,0,0,1,0,0,1,2,3,1,Graças
5367,600.0,0.0,72.0,0,1,1,1,0,0,0,0,0,2,1,2,1,Encruzilhada
70384,600.0,125.0,57.0,1,1,1,1,0,1,1,1,0,2,1,2,1,Torreão
66746,759.0,221.0,54.0,1,1,0,1,1,1,1,1,0,1,1,2,1,Boa Viagem
69382,1.0,1.0,49.0,1,1,1,1,0,1,1,1,1,2,1,2,0,Sancho
52336,0.0,0.0,58.0,1,1,1,1,0,1,1,1,0,2,1,2,0,Boa Viagem
25269,1250.0,348.0,97.0,0,1,0,0,0,0,0,0,0,3,2,3,1,Graças
50838,1.0,1.0,60.0,1,1,1,1,1,1,1,1,0,2,1,2,1,Boa Viagem
56783,1.0,1.0,55.0,0,1,0,1,0,0,1,1,0,1,1,2,0,Cordeiro
18785,1100.0,0.0,105.0,0,1,0,1,0,1,0,1,0,3,2,3,1,Boa Viagem
65015,930.0,1.0,122.0,0,1,0,1,0,0,1,0,0,3,1,3,0,Madalena
55525,0.0,0.0,68.0,0,1,1,1,0,1,1,1,0,3,1,3,1,Boa Viagem
25033,1.0,1.0,84.0,1,1,0,1,0,1,1,1,1,3,2,3,1,Casa Forte
4618,850.0,0.0,98.0,0,1,1,1,0,0,1,0,0,3,1,3,1,Boa Viagem
65760,1.0,1.0,44.0,1,1,1,1,0,1,1,1,1,2,1,2,0,Imbiribeira
35080,0.0,0.0,36.0,0,1,0,0,0,0,0,0,0,1,1,1,1,Parnamirim
1170,1.0,1.0,84.0,0,1,0,1,0,1,1,0,0,3,2,3,1,Rosarinho
45082,585.0,220.0,63.0,0,1,0,1,0,1,0,0,0,2,1,3,1,Madalena
41057,500.0,70.0,61.0,0,1,1,0,0,0,0,0,1,1,1,3,1,Zumbi
14456,1.0,1.0,65.0,1,1,1,1,0,1,0,1,1,2,1,3,1,Casa Amarela
9400,100.0,100.0,51.0,1,1,1,1,0,1,1,1,1,1,1,2,1,Boa Viagem
61395,470.0,111.0,31.0,1,1,1,1,1,1,1,1,1,1,1,1,0,Soledade
23041,12.0,12.0,56.0,1,1,1,0,0,1,0,1,0,1,1,1,1,Espinheiro
3340,500.0,200.0,36.0,1,1,0,1,0,1,1,1,0,1,1,1,0,Boa Viagem
44958,660.0,192.0,54.0,1,1,0,1,0,1,1,1,0,1,1,2,1,Pina
55665,1.0,1.0,55.0,1,1,1,1,0,1,1,1,1,2,1,2,0,Iputinga
52068,1.0,1.0,104.0,0,1,0,1,0,0,1,1,1,1,1,3,0,Encruzilhada
61708,1.0,1.0,60.0,0,1,0,1,0,1,1,1,1,2,1,3,1,Boa Vista
2337,1.0,1.0,35.0,1,1,1,1,0,1,1,1,0,1,1,1,1,Boa Viagem
36682,970.0,188.0,102.0,0,1,0,1,0,0,1,0,0,2,1,3,0,Torre
7614,1350.0,485.0,131.0,0,1,0,1,0,1,1,0,0,1,2,4,1,Graças
3370,1.0,1.0,90.0,1,1,1,1,0,1,1,1,1,1,2,3,1,Madalena
8147,1.0,1.0,50.0,1,1,1,1,0,1,1,1,1,1,1,2,0,Jardim São Paulo
37999,0.0,0.0,22.0,1,1,0,1,0,1,1,1,0,1,1,1,0,Pina
58779,1.0,1.0,57.0,0,1,0,0,0,0,0,0,0,2,1,2,1,Boa Viagem
28828,0.0,0.0,44.0,1,1,1,1,0,1,1,1,1,1,1,2,0,Imbiribeira
70232,0.0,0.0,60.0,1,1,0,0,0,1,1,0,0,1,1,3,1,Madalena
12859,1.0,1.0,44.0,1,1,1,1,0,1,1,1,0,1,1,2,1,Boa Viagem
44425,723.0,117.0,51.0,0,1,1,1,0,1,1,1,0,1,1,2,1,Boa Viagem
53496,940.0,197.0,81.0,0,1,0,1,0,1,1,0,0,1,2,3,1,Boa Viagem
23109,1100.0,0.0,98.0,0,1,0,1,0,1,1,1,1,2,2,3,1,Torre
73093,1.0,1.0,43.0,1,1,1,1,0,1,1,1,0,2,1,2,0,Várzea
71843,1.0,1.0,51.0,0,1,1,1,0,1,1,1,0,2,1,2,0,Hipódromo
31636,1030.0,310.0,98.0,0,1,1,1,0,1,0,1,1,2,2,3,1,Tamarineira
64076,800.0,226.0,145.0,0,1,0,1,0,1,1,0,1,2,1,3,1,Madalena
64675,1068.0,393.0,92.0,0,1,0,1,0,1,1,1,1,1,2,3,1,Casa Amarela
69583,1.0,1.0,70.0,1,1,1,1,0,1,1,0,0,1,1,3,1,Madalena
29317,1.0,1.0,32.0,1,1,0,1,0,1,1,1,0,1,1,1,0,Boa Vista
50780,495.0,169.0,61.0,1,1,1,1,1,1,1,1,0,2,1,3,1,Boa Viagem
57025,710.0,115.0,107.0,0,1,0,0,0,0,1,1,0,2,2,3,1,Boa Viagem
37693,300.0,300.0,36.0,1,1,0,1,0,1,1,0,0,1,1,1,0,Boa Viagem
12950,775.0,330.0,87.0,1,1,1,1,0,1,1,0,0,3,2,3,1,Madalena
23829,494.0,168.0,61.0,1,1,1,1,0,1,1,1,1,1,1,3,1,Recife
41279,900.0,0.0,90.0,0,1,0,0,0,0,0,0,0,3,2,3,1,Boa Viagem
74918,600.0,100.0,55.0,1,1,1,1,0,1,0,1,1,1,1,2,1,Santo Amaro
71827,650.0,1.0,50.0,1,1,1,1,0,1,1,1,0,1,1,2,1,Tamarineira
75239,1.0,1.0,49.0,1,1,1,1,0,1,1,1,0,1,1,2,0,Sancho
24778,0.0,0.0,42.0,1,1,1,1,1,1,0,1,1,1,1,2,0,Imbiribeira
46133,1144.0,352.0,132.0,0,1,0,1,0,0,1,0,1,3,1,3,1,Boa Viagem
33415,1400.0,300.0,68.0,0,1,0,0,0,0,0,0,0,2,1,2,0,Boa Viagem
69755,0.0,0.0,35.0,0,1,0,1,1,1,1,0,0,1,1,1,1,Boa Viagem
29878,1.0,1.0,51.0,1,1,1,1,0,1,1,1,1,2,1,2,0,Várzea
42620,1100.0,0.0,10.0,0,1,0,1,1,0,0,1,1,1,1,3,1,Parnamirim
56519,250.0,280.0,102.0,0,1,0,0,0,0,0,0,0,2,1,3,0,Recife
16190,0.0,0.0,35.0,0,1,0,1,0,1,1,0,0,1,1,1,0,Santo Amaro
60748,441.0,145.0,64.0,1,1,1,0,0,1,1,1,1,1,1,3,1,Barro
25783,0.0,0.0,48.0,1,1,1,1,0,1,1,1,1,1,1,2,0,Madalena
40349,1300.0,347.0,110.0,0,1,0,0,0,0,0,0,1,1,1,3,1,Parnamirim
58795,0.0,0.0,147.0,0,1,0,0,0,0,0,0,0,3,2,4,1,Parnamirim
13084,1.0,1.0,94.0,1,1,0,0,0,1,1,1,0,2,1,3,1,Parnamirim
66276,1.0,1.0,61.0,0,1,0,0,0,0,0,0,0,2,1,3,1,Zumbi
22612,0.0,0.0,136.0,0,1,1,1,0,1,1,1,0,1,2,4,1,Boa Viagem
64214,-1.0,-1.0,40.0,0,1,0,1,0,1,1,0,0,1,1,1,0,Boa Viagem
58313,1100.0,0.0,55.0,1,1,1,1,1,1,1,1,0,2,1,2,0,Boa Viagem
73182,770.0,363.0,87.0,0,1,0,0,0,0,0,0,0,1,2,3,1,Madalena
52455,1200.0,10.0,104.0,0,1,1,1,0,0,1,1,0,1,2,3,1,Boa Viagem
57516,635.0,2.0,75.0,0,1,1,1,0,1,1,1,1,3,2,3,1,Ipsep
48034,450.0,150.0,67.0,1,1,1,1,1,1,1,1,1,1,1,3,1,Ilha do Retiro
42884,880.0,400.0,125.0,0,1,0,1,0,1,0,1,0,3,2,3,1,Boa Viagem
49494,0.0,0.0,73.0,0,1,0,0,0,0,0,0,0,1,1,3,0,Água Fria
18045,1690.0,437.0,114.0,0,1,0,0,0,0,0,0,0,1,2,3,1,Casa Amarela
3376,0.0,0.0,93.0,0,1,0,0,0,0,0,0,0,4,2,3,1,Boa Viagem
4225,1.0,1.0,79.0,1,1,0,1,0,1,1,1,1,1,1,3,1,Pina
7965,600.0,145.0,55.0,1,1,1,1,0,1,1,1,0,1,1,2,1,Torreão
21252,418.0,146.0,46.0,0,1,0,0,0,0,0,0,0,1,1,2,1,Boa Viagem
2327,0.0,0.0,63.0,0,1,1,1,1,1,0,0,0,3,1,2,1,Rosarinho
43846,1110.0,400.0,130.0,0,1,0,0,0,0,1,0,0,1,2,3,1,Aflitos
8520,1.0,1.0,61.0,1,1,1,1,0,1,1,1,0,2,1,3,1,Encruzilhada
33217,700.0,210.0,83.0,0,1,0,1,0,0,1,1,0,1,1,2,0,Paissandu
56411,0.0,0.0,24.0,1,1,1,1,0,1,1,1,0,1,1,1,0,Boa Viagem
63878,775.0,335.0,87.0,1,1,1,1,0,1,0,1,1,1,2,3,1,Madalena
11139,-1.0,-1.0,62.0,0,1,0,1,0,1,1,0,1,3,1,3,0,Encruzilhada
62376,1.0,1.0,85.0,0,1,0,1,0,1,1,1,0,1,2,3,1,Rosarinho
6849,16.0,3.0,93.0,1,1,1,1,1,1,1,1,1,3,2,3,1,Madalena
61306,0.0,0.0,63.0,1,1,1,1,0,1,0,1,0,2,1,3,0,Imbiribeira
54595,537.0,110.0,82.0,0,1,0,0,0,0,1,0,0,1,1,3,0,Boa Viagem
38135,0.0,0.0,55.0,0,1,0,0,0,0,0,0,0,1,1,2,1,Boa Viagem
31172,300.0,1.0,50.0,1,1,1,1,0,1,1,1,1,2,1,2,0,Jardim São Paulo
25400,750.0,250.0,95.0,1,1,1,1,0,1,0,1,1,3,2,3,1,Rosarinho
59330,1.0,1.0,42.0,1,1,1,1,0,1,1,1,0,1,1,2,0,Imbiribeira
43631,0.0,0.0,27.0,1,1,1,0,0,1,1,0,0,1,1,1,0,Boa Vista
11481,1.0,1.0,84.0,1,1,0,1,1,1,1,1,0,2,2,2,1,Rosarinho
53487,1.0,1.0,57.0,1,1,0,1,0,1,1,1,1,1,1,2,0,Casa Amarela
62781,850.0,167.0,77.0,0,1,0,1,0,0,1,0,1,1,1,3,0,Casa Amarela
34846,1350.0,295.0,120.0,0,1,0,1,0,0,1,1,1,2,2,3,1,Graças
55971,300.0,0.0,90.0,0,1,0,0,0,0,0,0,0,2,1,4,0,Cordeiro
39244,0.0,0.0,71.0,1,1,1,1,0,1,1,1,1,1,1,3,1,Várzea
11426,578.0,182.0,61.0,0,1,0,1,0,1,1,1,0,1,1,2,0,Espinheiro
65330,1284.0,364.0,97.0,0,1,0,1,0,1,1,1,1,1,2,3,1,Boa Viagem
13770,750.0,0.0,94.0,0,1,1,1,0,0,1,1,0,2,1,3,1,Boa Viagem
64992,1.0,1.0,63.0,0,1,0,0,0,0,0,0,0,1,1,3,0,Imbiribeira
67077,655.0,340.0,79.0,1,1,1,1,0,1,1,1,1,1,1,3,1,Casa Amarela
62471,1.0,1.0,73.0,1,1,1,1,0,1,1,1,1,1,1,3,1,Campo Grande
55510,1.0,1.0,55.0,1,1,1,1,0,1,1,1,1,2,1,2,1,Santo Amaro
18926,1280.0,380.0,98.0,0,1,1,1,0,1,1,1,0,3,2,3,1,Tamarineira
64103,1385.0,0.0,95.0,0,1,1,1,0,1,1,1,1,3,2,3,1,Tamarineira
64689,0.0,0.0,42.0,1,1,0,1,1,1,1,1,1,1,0,2,1,Boa Viagem
2607,0.0,0.0,67.0,1,1,1,1,0,1,1,1,1,2,1,3,1,Ilha do Retiro
61676,1.0,1.0,105.0,0,1,0,0,0,0,0,0,0,3,2,3,1,Casa Forte
18335,0.0,0.0,85.0,0,1,1,1,0,1,1,1,1,3,2,3,1,Pina
26970,0.0,0.0,45.0,0,1,1,1,0,1,1,1,1,1,1,1,1,Boa Viagem
59941,1.0,1.0,57.0,1,1,1,1,0,1,1,1,0,2,1,3,1,Boa Viagem
654,1.0,1.0,67.0,1,1,1,1,0,1,1,1,0,1,1,3,1,Ilha do Retiro
3998,728.0,176.0,32.0,1,1,1,1,0,1,1,1,0,1,1,1,0,Boa Viagem
18029,595.0,130.0,90.0,0,1,0,1,0,0,0,0,0,1,1,4,1,Boa Viagem
64520,0.0,0.0,51.0,0,1,0,1,0,1,1,1,0,1,1,2,1,Boa Viagem
8786,0.0,0.0,124.0,0,1,0,0,0,0,1,0,0,1,1,2,1,Boa Viagem
9809,1.0,1.0,74.0,0,1,0,1,0,1,1,1,1,1,1,3,0,Encruzilhada
3222,0.0,0.0,45.0,1,1,1,0,0,1,1,1,1,1,1,2,0,Imbiribeira
11298,1.0,1.0,61.0,0,1,0,0,0,0,0,0,0,1,1,3,1,Zumbi
48302,0.0,0.0,56.0,1,1,1,1,0,1,1,1,1,2,1,2,1,Várzea
29528,980.0,250.0,138.0,0,1,0,1,0,0,1,1,0,3,2,3,1,Boa Viagem
13624,0.0,0.0,41.0,0,1,0,1,0,1,0,0,0,2,1,2,0,Casa Amarela
6216,1.0,1.0,44.0,1,1,1,1,0,1,1,1,1,2,1,2,1,Boa Viagem
43025,900.0,290.0,110.0,0,1,0,1,0,1,1,1,1,3,2,3,1,Boa Viagem
3241,750.0,360.0,115.0,0,1,1,1,0,1,1,1,0,3,2,3,1,Boa Viagem
20104,460.0,150.0,56.0,1,1,1,1,0,1,1,1,1,2,1,2,0,Caxangá
38657,677.0,219.0,80.0,0,1,1,1,0,1,1,1,1,3,1,3,1,Boa Viagem
26905,-1.0,-1.0,54.0,1,1,0,1,0,1,1,1,0,2,1,2,0,Torre
53398,1.0,1.0,36.0,0,1,1,1,0,1,1,1,1,1,1,1,0,Boa Viagem
7005,1.0,1.0,36.0,1,1,1,1,0,1,1,1,0,1,1,1,0,Boa Viagem
35138,0.0,0.0,51.0,1,1,1,1,0,1,1,1,1,2,1,2,0,Várzea
67315,1.0,1.0,131.0,0,1,0,0,0,0,0,0,0,1,2,4,1,Recife
40850,690.0,0.0,79.0,0,1,0,0,0,0,1,0,0,3,1,3,1,Aflitos
6604,600.0,120.0,55.0,1,1,0,1,0,1,1,1,0,1,1,1,1,Recife
22647,1.0,1.0,37.0,0,1,0,1,0,1,1,0,0,1,1,1,0,Boa Viagem
37825,1.0,1.0,71.0,1,1,1,1,0,1,1,1,1,2,1,3,1,Várzea
64764,0.0,0.0,46.0,0,1,1,1,0,1,1,1,0,1,1,2,0,Várzea
1283,0.0,0.0,59.0,1,1,1,1,0,1,1,1,1,2,1,2,1,Boa Viagem
5103,1.0,1.0,65.0,0,1,0,1,0,1,1,1,1,1,1,2,1,Espinheiro
56201,1170.0,330.0,108.0,0,1,0,0,0,0,0,0,0,3,2,4,1,Boa Viagem
41557,0.0,0.0,68.0,0,1,0,0,0,0,0,0,0,1,1,3,1,Boa Viagem
64499,1050.0,0.0,117.0,0,1,0,1,0,0,1,1,0,2,2,3,0,Madalena
75847,1.0,1.0,24.0,1,1,0,1,0,1,1,0,0,1,1,1,0,Boa Viagem
70741,0.0,0.0,150.0,0,1,0,1,0,0,0,0,0,3,1,3,1,Boa Viagem
19278,0.0,0.0,74.0,1,1,1,1,0,1,1,1,1,2,1,3,1,Pina
60425,1000.0,195.0,75.0,1,1,0,1,0,1,1,1,0,2,1,2,1,Boa Viagem
70990,1.0,1.0,61.0,1,1,1,1,0,1,1,1,1,1,1,3,1,Zumbi
54025,1.0,1.0,28.0,0,1,0,0,0,0,0,0,0,1,1,1,1,Pina
37184,0.0,0.0,55.0,1,1,1,1,0,1,1,1,0,2,1,2,1,Santo Amaro
31408,1.0,1.0,43.0,0,1,0,1,1,1,1,1,0,1,1,1,0,Boa Viagem
22331,1200.0,0.0,130.0,0,1,0,0,0,0,0,0,0,3,2,3,1,Graças
6710,441.0,145.0,64.0,1,1,1,1,0,1,1,1,1,2,1,3,1,Barro
54137,1.0,1.0,35.0,0,1,0,1,0,0,1,0,0,1,1,2,0,Várzea
7945,1.0,1.0,76.0,0,1,1,1,0,1,1,1,1,2,2,3,1,Madalena
34175,350.0,0.0,57.0,1,1,1,1,0,1,1,1,1,1,2,2,1,Casa Amarela
14664,0.0,0.0,30.0,1,1,0,1,0,1,1,1,0,1,1,1,0,Boa Vista
60611,850.0,169.0,130.0,0,1,0,1,0,0,1,0,1,1,1,3,1,Boa Viagem
38052,1.0,1.0,50.0,1,1,1,0,0,1,1,1,0,2,1,2,0,Várzea
5319,1.0,1.0,46.0,0,1,0,1,0,1,1,1,0,1,1,2,0,Imbiribeira
43174,895.0,306.0,86.0,1,1,1,1,0,1,1,1,1,3,2,3,1,Boa Viagem
55344,0.0,0.0,36.0,1,1,1,1,0,1,1,1,1,1,1,1,1,Boa Viagem
25206,1.0,1.0,46.0,0,1,0,1,0,1,1,1,0,1,1,2,0,Encruzilhada
30981,1.0,1.0,76.0,1,1,1,1,0,1,1,1,1,2,1,3,1,Torreão
71043,580.0,150.0,64.0,0,1,1,1,0,1,1,1,1,2,1,3,1,Caxangá
21887,1.0,1.0,50.0,1,1,1,1,0,1,1,1,1,1,1,2,0,Sancho
36419,0.0,0.0,46.0,0,1,1,1,0,1,1,1,0,1,1,2,0,Várzea
15444,0.0,0.0,45.0,1,1,1,1,0,1,1,1,1,1,1,2,0,Boa Vista
16491,1.0,1.0,85.0,1,1,1,1,0,1,1,1,0,2,2,3,1,Graças
41001,1300.0,320.0,145.0,0,1,0,1,1,0,1,1,1,2,2,3,1,Torreão
19307,0.0,0.0,52.0,1,1,1,1,0,1,1,1,0,1,1,2,0,Iputinga
40440,0.0,0.0,107.0,0,1,0,1,0,0,1,1,1,2,2,3,1,Boa Viagem
44625,250.0,51.0,17.0,0,1,0,0,0,0,0,0,0,1,1,1,0,Boa Viagem
6859,1.0,1.0,56.0,1,1,1,1,0,1,1,1,1,2,1,2,1,Rosarinho
40317,584.0,15.0,58.0,1,1,1,1,0,1,0,1,0,2,1,2,0,Casa Amarela
56034,980.0,325.0,96.0,0,1,0,0,0,0,0,0,0,3,2,2,1,Rosarinho
9878,1.0,1.0,66.0,0,1,1,1,0,1,0,1,1,2,1,3,1,Casa Amarela
11906,780.0,300.0,86.0,0,1,0,1,0,1,0,1,1,1,2,3,1,Madalena
45482,800.0,400.0,80.0,0,1,0,1,0,1,1,1,0,1,2,2,1,Monteiro
65702,750.0,0.0,119.0,0,1,0,0,0,0,0,0,0,3,1,3,1,Boa Viagem
48295,1.0,1.0,47.0,1,1,1,1,0,1,1,1,0,2,1,2,0,Boa Viagem
9999,895.0,0.0,86.0,1,1,1,1,1,1,0,1,1,1,2,3,1,Recife
35295,0.0,0.0,50.0,0,1,0,0,0,0,0,0,0,2,1,2,0,Torre
39983,650.0,0.0,93.0,0,1,1,1,0,1,1,1,1,1,1,3,1,Boa Viagem
16829,1.0,1.0,27.0,1,1,0,1,0,1,1,1,0,1,1,1,0,Rosarinho
38984,1.0,1.0,36.0,1,1,1,1,0,1,1,1,0,1,1,1,0,Boa Viagem
62783,450.0,119.0,49.0,0,1,0,0,0,0,1,0,0,1,1,2,0,Boa Viagem
67925,0.0,0.0,51.0,1,1,0,1,0,0,0,1,0,1,1,2,1,Madalena
74004,1.0,1.0,71.0,1,1,1,1,0,1,1,1,0,1,2,2,1,Boa Viagem
66293,0.0,0.0,51.0,0,1,0,0,0,0,0,0,1,1,1,2,1,Boa Viagem
49753,0.0,0.0,66.0,0,1,0,0,0,1,0,1,1,3,1,3,1,Espinheiro
28011,1.0,1.0,57.0,0,1,0,0,0,0,0,0,0,2,1,2,0,Santo Amaro
3588,1.0,1.0,32.0,1,1,0,1,0,1,1,1,0,1,1,1,0,Rosarinho
56109,1.0,1.0,70.0,1,1,1,1,1,1,1,1,1,2,2,3,1,Torreão
73016,300.0,300.0,25.0,0,1,0,1,0,1,1,0,0,1,1,1,0,Boa Viagem
73821,760.0,363.0,87.0,1,1,0,1,0,1,1,1,1,1,2,3,1,Madalena
14439,1.0,1.0,60.0,1,1,0,1,0,1,1,1,0,2,1,2,1,Tamarineira
75768,0.0,0.0,104.0,0,1,1,0,0,1,1,1,1,1,2,3,1,Boa Viagem
6908,0.0,0.0,62.0,0,1,0,1,0,1,1,0,0,1,1,2,1,Boa Viagem
41389,1.0,1.0,44.0,1,1,0,0,0,1,1,1,0,2,1,2,1,Boa Viagem
1035,0.0,0.0,63.0,1,1,1,1,0,1,1,1,0,1,1,3,1,Imbiribeira
35307,600.0,145.0,55.0,1,1,1,1,0,1,1,1,1,1,1,2,1,Torreão
58571,1.0,1.0,46.0,1,1,0,1,0,1,1,1,0,1,1,2,0,Imbiribeira
30495,1.0,1.0,67.0,1,1,1,1,0,1,1,1,0,2,1,3,1,Madalena
61367,948.0,228.0,62.0,0,1,0,1,0,1,0,0,0,1,1,2,1,Boa Viagem
9707,1.0,1.0,145.0,0,1,0,0,0,0,0,0,0,3,1,3,1,Boa Viagem
10393,1.0,2.0,112.0,0,1,1,1,0,0,1,1,0,1,2,4,1,Poço
28474,1.0,1.0,77.0,0,1,1,1,0,1,1,1,0,2,1,3,1,Parnamirim
72135,0.0,0.0,53.0,1,1,1,1,0,1,1,1,0,2,1,2,0,Boa Viagem
64481,630.0,0.0,59.0,0,1,1,1,0,1,0,0,1,2,1,3,1,Madalena
54277,1100.0,413.0,113.0,1,1,1,1,0,1,1,1,0,4,2,3,1,Boa Vista
